GeoFIPS,GeoName,Region,TableName,LineCode,Description,Unit,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018
" ""17099"" ","LaSalle, IL",3,CAGDP2,1,All industry total,Thousands of dollars,3684209,3658441,3789342,4026686,4090805,4460393,4626013,4731223,4816565,5120439,5341825,5338639,5436786,5485986,5654860,5703456,5911070,6108769
" ""17101"" ","Lawrence, IL",3,CAGDP2,1,All industry total,Thousands of dollars,308258,315327,319871,384521,364200,408534,437165,460768,448583,471287,528760,528748,539284,538088,507281,484796,510001,520370
" ""17103"" ","Lee, IL",3,CAGDP2,1,All industry total,Thousands of dollars,876001,923355,946153,997956,1000295,1087688,1216235,1161270,1136707,1179721,1327308,1326721,1447999,1390595,1428213,1447779,1581457,1677724
" ""17105"" ","Livingston, IL",3,CAGDP2,1,All industry total,Thousands of dollars,1122883,1196767,1253234,1350797,1357896,1454101,1604953,1674466,1521873,1626161,1714325,1740937,1928583,1926930,1825612,1922739,1831976,1846437
" ""17107"" ","Logan, IL",3,CAGDP2,1,All industry total,Thousands of dollars,662428,692435,709239,742285,712172,808784,900674,941599,957895,980512,1050301,967050,1157916,1128950,962600,1127532,1102577,1176274
" ""17109"" ","McDonough, IL",3,CAGDP2,1,All industry total,Thousands of dollars,797517,851225,863715,891631,907629,1009936,1083612,1154389,1186811,1217172,1273432,1301609,1343391,1308833,1222219,1280994,1273073,1298699
" ""17111"" ","McHenry, IL",3,CAGDP2,1,All industry total,Thousands of dollars,6619733,7064103,7440900,8027307,8418196,9150638,9550302,9431928,9153389,9280509,9572500,9932910,9874785,10357155,10813334,10802739,11098107,11534353
" ""17113"" ","McLean, IL",3,CAGDP2,1,All industry total,Thousands of dollars,6911236,7152845,7494689,8010053,8275430,9250629,9652471,9335834,9757672,10264282,10432180,10778397,11056904,11803302,12554996,12880078,12779538,13155115
" ""17115"" ","Macon, IL",3,CAGDP2,1,All industry total,Thousands of dollars,4366140,4448854,4516459,4697162,4911524,5194977,5492475,6018394,6307664,6490970,6501247,6546140,6671413,6878275,7134183,7141530,6977789,7349716
" ""17117"" ","Macoupin, IL",3,CAGDP2,1,All industry total,Thousands of dollars,818906,865863,947381,973983,1005515,1111785,1176107,1071036,1101585,1140215,1203819,1140578,1273718,1129755,1253085,1139278,1186647,1288245
" ""17119"" ","Madison, IL",3,CAGDP2,1,All industry total,Thousands of dollars,7636532,7256773,8003028,8573278,8797780,8966393,9447473,9737856,9857210,9589006,10924039,10959762,10805612,11718611,11108162,10525415,11019757,12118321
" ""17121"" ","Marion, IL",3,CAGDP2,1,All industry total,Thousands of dollars,975919,987959,983413,997965,1023075,1147743,1178588,1193209,1150247,1216764,1294037,1302804,1345661,1374457,1351794,1366525,1406115,1533670
" ""17123"" ","Marshall, IL",3,CAGDP2,1,All industry total,Thousands of dollars,265821,288202,300780,330411,331370,373046,396842,401046,394944,399337,438852,439286,484591,459438,416049,481749,452876,444189
" ""17125"" ","Mason, IL",3,CAGDP2,1,All industry total,Thousands of dollars,354461,376961,370781,397126,392109,432771,507511,532544,525663,568586,603058,578772,635082,620390,488045,564137,617939,626649
" ""17127"" ","Massac, IL",3,CAGDP2,1,All industry total,Thousands of dollars,688776,663530,684724,740589,740300,813558,788699,816299,804388,893384,907646,833318,840270,895485,804264,748424,757363,784074
" ""17129"" ","Menard, IL",3,CAGDP2,1,All industry total,Thousands of dollars,174943,187031,214464,229533,208347,241396,276537,293453,290854,293884,304679,287858,313192,282580,275255,249743,270071,316865
" ""17131"" ","Mercer, IL",3,CAGDP2,1,All industry total,Thousands of dollars,227113,239950,286774,301154,285354,331647,368624,406262,386499,398513,460271,470596,442396,379898,434416,404227,457186,445984
" ""17133"" ","Monroe, IL",3,CAGDP2,1,All industry total,Thousands of dollars,462073,491994,523091,584311,623062,675381,691831,722594,729765,800323,819902,836779,855038,869474,949854,932040,965939,1031460
" ""17135"" ","Montgomery, IL",3,CAGDP2,1,All industry total,Thousands of dollars,827620,865465,890831,962714,884266,1028939,1072700,1124839,1082059,1181788,1249631,1227876,1399210,1368496,1127264,1222957,1344387,1426046
" ""17137"" ","Morgan, IL",3,CAGDP2,1,All industry total,Thousands of dollars,1029961,1044431,1103261,1125776,1095564,1210618,1293120,1335326,1387471,1418493,1411578,1455821,1505200,1456474,1456403,1472044,1480049,1601326
" ""17139"" ","Moultrie, IL",3,CAGDP2,1,All industry total,Thousands of dollars,326886,361634,389666,448829,442324,506715,530276,509973,502502,551534,684030,795417,727086,681570,596937,593982,658476,743762
" ""17141"" ","Ogle, IL",3,CAGDP2,1,All industry total,Thousands of dollars,1938349,1852669,1991217,2159537,2164981,2440758,2587912,2595440,2534286,2634968,2732430,2653555,2802669,2816662,2961800,2961048,2971554,3066694
" ""17143"" ","Peoria, IL",3,CAGDP2,1,All industry total,Thousands of dollars,7042108,7174947,7460362,8200019,8640127,9261940,9700309,10152199,10093909,10495284,11460617,12352359,11487554,11318196,11694477,11646692,12333673,13521905
" ""17145"" ","Perry, IL",3,CAGDP2,1,All industry total,Thousands of dollars,406212,424176,441933,459428,475235,516569,534814,534748,576239,617560,663411,681316,705430,689779,654489,667274,689248,768271
" ""17147"" ","Piatt, IL",3,CAGDP2,1,All industry total,Thousands of dollars,293403,308143,305433,330737,308023,377111,428405,454994,437667,457643,495205,471923,500748,438663,465804,451572,462523,528937
" ""17149"" ","Pike, IL",3,CAGDP2,1,All industry total,Thousands of dollars,299485,306824,336424,374042,354216,410836,444909,426900,426719,501689,530227,532807,618326,623285,544011,617113,623689,641646
" ""17151"" ","Pope, IL",3,CAGDP2,1,All industry total,Thousands of dollars,55559,60393,70237,76655,79958,87136,86937,89732,86365,93707,98713,98813,99316,95395,106856,95702,104536,102042
" ""17153"" ","Pulaski, IL",3,CAGDP2,1,All industry total,Thousands of dollars,125898,138586,149334,161314,163959,192573,199033,218261,204546,222313,230306,223889,236881,246820,247486,262282,282534,263742
" ""17155"" ","Putnam, IL",3,CAGDP2,1,All industry total,Thousands of dollars,192291,203073,196799,319064,355070,310408,295984,303858,294094,311919,345930,355772,345421,356853,346131,376243,380259,377544
" ""17157"" ","Randolph, IL",3,CAGDP2,1,All industry total,Thousands of dollars,1219104,1254370,1319171,1404291,1368388,1537531,1575893,1640644,1635435,1705620,1777366,1674270,1699814,1651177,1663740,1628722,1563660,1650387
" ""17159"" ","Richland, IL",3,CAGDP2,1,All industry total,Thousands of dollars,414093,418832,406968,459683,456419,511397,535684,546784,590639,618335,582725,589364,645240,771329,838008,943868,995593,1058155
" ""17161"" ","Rock Island, IL",3,CAGDP2,1,All industry total,Thousands of dollars,6508716,6225778,6603054,7352317,7685514,8252873,8603729,9044159,9072810,9453473,9868190,10260019,10149287,10593858,10920240,11041785,11362796,11711580
" ""17163"" ","St. Clair, IL",3,CAGDP2,1,All industry total,Thousands of dollars,6329221,6831962,7269550,7687805,8162293,8778769,9229494,9493143,9749433,9950283,10705037,10849041,10762351,11039317,11110591,11163929,11509951,11942370
" ""17165"" ","Saline, IL",3,CAGDP2,1,All industry total,Thousands of dollars,674054,682119,715247,744084,798145,909214,986739,974370,1045803,1057701,1092123,1176047,1144285,1068627,968522,868075,914752,893041
" ""17167"" ","Sangamon, IL",3,CAGDP2,1,All industry total,Thousands of dollars,7444354,7732306,7675286,7906194,8108024,8602670,8939237,9020220,9235053,9602533,9824569,9870170,10140212,10471732,10864432,10877295,11110852,11873339
" ""17169"" ","Schuyler, IL",3,CAGDP2,1,All industry total,Thousands of dollars,140038,143182,173090,188308,178338,207199,217217,236366,244400,252667,255937,275477,302803,294867,262295,267826,280065,280987
" ""17171"" ","Scott, IL",3,CAGDP2,1,All industry total,Thousands of dollars,104024,110167,116541,135530,137026,143260,163717,168820,161401,181379,194971,198283,202940,183413,147803,166626,171523,197150
" ""17173"" ","Shelby, IL",3,CAGDP2,1,All industry total,Thousands of dollars,388672,393201,408745,462267,461251,532659,589102,626277,601232,657477,683605,662479,732624,704711,682552,678588,718618,835983
" ""17175"" ","Stark, IL",3,CAGDP2,1,All industry total,Thousands of dollars,126182,129278,134912,148626,136091,158877,197669,227127,200084,208366,250201,237686,262754,225774,235781,248578,268756,247009
" ""17177"" ","Stephenson, IL",3,CAGDP2,1,All industry total,Thousands of dollars,1477407,1465909,1544910,1583824,1614355,1741783,1871475,1814802,1770001,1804190,1901960,1953298,2093446,2092802,2097777,2138707,2059980,2133891
" ""17179"" ","Tazewell, IL",3,CAGDP2,1,All industry total,Thousands of dollars,4887269,4792668,4889286,4935706,5755131,6706083,7642568,7581557,7828272,8793226,10499886,12772983,11304641,12280965,11172901,10266391,9253452,9406637
" ""17181"" ","Union, IL",3,CAGDP2,1,All industry total,Thousands of dollars,320383,350834,347872,356633,361521,407513,403404,409006,412487,461788,456358,455555,475771,472197,481135,506526,493017,495647
" ""17183"" ","Vermilion, IL",3,CAGDP2,1,All industry total,Thousands of dollars,2121704,2229262,2343528,2478559,2488773,2743410,2805418,2857046,2804409,2929228,3035401,3182462,3282498,3398849,3353066,3420408,3453649,3623054
" ""17185"" ","Wabash, IL",3,CAGDP2,1,All industry total,Thousands of dollars,279709,283349,292824,312362,301945,339330,357067,356636,356961,377045,401007,397635,416558,395549,355007,357392,393381,405980
" ""17187"" ","Warren, IL",3,CAGDP2,1,All industry total,Thousands of dollars,402956,464313,485287,492422,473769,525680,576021,619572,637932,629825,681306,696402,764866,724844,675938,741644,782976,820734
" ""17189"" ","Washington, IL",3,CAGDP2,1,All industry total,Thousands of dollars,409843,431023,445780,499094,449776,515810,517013,559856,668255,1021573,1068164,784472,856130,883738,764826,860111,951429,1080178
" ""17191"" ","Wayne, IL",3,CAGDP2,1,All industry total,Thousands of dollars,300741,317970,390057,602740,672801,998192,468351,774412,575575,961260,555493,591157,611145,639171,634988,596322,580655,629450
" ""17193"" ","White, IL",3,CAGDP2,1,All industry total,Thousands of dollars,326278,349911,382953,424999,421473,493165,524388,575514,541852,585033,657604,640965,680767,681021,592885,576408,600729,586678
" ""17195"" ","Whiteside, IL",3,CAGDP2,1,All industry total,Thousands of dollars,1366287,1375472,1444504,1524845,1572416,1738818,1879671,1900207,1881733,1988055,2177286,2262080,2349562,2188838,2245690,2134325,2254283,2330100
" ""17197"" ","Will, IL",3,CAGDP2,1,All industry total,Thousands of dollars,13062059,13438984,14412762,15739135,17334992,18861629,20232551,20443368,20832944,21860113,23489493,24202963,24835023,26884223,28342345,28971122,29900075,31475135
" ""17199"" ","Williamson, IL",3,CAGDP2,1,All industry total,Thousands of dollars,1525084,1630916,1688914,1765342,1906724,2133973,2240409,2375550,2471565,2607158,2747763,2826162,2767673,2739128,2783810,2851753,2938660,3105878
" ""17201"" ","Winnebago, IL",3,CAGDP2,1,All industry total,Thousands of dollars,9462961,9782749,10007882,10439121,10990261,11652818,12260047,12286516,12129980,12108484,12597543,12989741,12938790,13398456,13597978,13751294,14127234,14817252
" ""17203"" ","Woodford, IL",3,CAGDP2,1,All industry total,Thousands of dollars,650705,692750,727177,777904,770620,873599,942987,989623,988811,1020068,1083933,1098581,1273411,1290874,1256283,1283254,1242683,1267496
" ""18000"" ",Indiana,3,CAGDP2,1,All industry total,Thousands of dollars,204581148,212430337,223495307,236935839,243738257,255054619,269053577,272845640,261238250,280120672,288749070,297552734,308681652,324934547,330032193,338126051,351105581,366800537
" ""18001"" ","Adams, IN",3,CAGDP2,1,All industry total,Thousands of dollars,945430,1020945,1079087,1112554,1057666,1118993,1151157,1065678,939055,1052976,1121670,1198368,1252740,1330399,1319598,1378062,1469296,1552083
" ""18003"" ","Allen, IN",3,CAGDP2,1,All industry total,Thousands of dollars,12356779,12710734,13229656,13867036,14567553,15373055,15988665,15378533,14689354,15034328,15567691,16777850,17006179,18697187,19937884,20248901,20626868,21759326
" ""18005"" ","Bartholomew, IN",3,CAGDP2,1,All industry total,Thousands of dollars,2960772,2930887,3086187,3288985,3519107,3923217,4456148,4751109,4229290,5035022,5193877,5824681,6200354,6161779,6401180,6553053,6824549,7192801
" ""18007"" ","Benton, IN",3,CAGDP2,1,All industry total,Thousands of dollars,192128,211615,203566,217209,207672,234485,253611,280665,249244,322077,380537,340738,445483,401058,374071,431825,420469,444110
" ""18009"" ","Blackford, IN",3,CAGDP2,1,All industry total,Thousands of dollars,262250,272151,275320,291595,289156,303640,310512,288112,254039,279122,282424,289344,295609,296109,283192,318296,323949,324631
" ""18011"" ","Boone, IN",3,CAGDP2,1,All industry total,Thousands of dollars,1012299,1093846,1183502,1328127,1401249,1532289,1601373,1723036,1649027,1762130,1951052,2054879,2674407,3694352,3793218,3470968,4213461,4894814
" ""18013"" ","Brown, IN",3,CAGDP2,1,All industry total,Thousands of dollars,184876,195018,196543,196495,202329,224390,220506,220032,214746,219528,229150,240847,245897,259456,262752,266430,265100,276637
" ""18015"" ","Carroll, IN",3,CAGDP2,1,All industry total,Thousands of dollars,385823,419208,426405,445426,427910,466668,517017,541309,516887,569196,622048,573696,632733,614243,571487,616657,628910,669215
" ""18017"" ","Cass, IN",3,CAGDP2,1,All industry total,Thousands of dollars,973968,1044760,1070612,1096796,1058578,1154761,1189466,1222887,1109265,1145746,1197415,1180839,1272584,1303594,1248090,1323633,1339312,1394263
" ""18019"" ","Clark, IN",3,CAGDP2,1,All industry total,Thousands of dollars,2844878,2827855,2994148,3109828,3307273,3605314,3818763,3878252,3795536,4053778,4253636,4366212,4475733,4552092,4618336,4671041,4806941,5008620
" ""18021"" ","Clay, IN",3,CAGDP2,1,All industry total,Thousands of dollars,435649,455579,509608,531242,528883,562088,569211,538703,509647,580192,608888,578547,657190,645341,650648,664350,693067,727534
" ""18023"" ","Clinton, IN",3,CAGDP2,1,All industry total,Thousands of dollars,963211,1103777,993957,1003517,925704,973159,1027949,1055112,1000577,1037446,1103435,1111284,1160171,1148442,1117307,1111877,1138892,1227166
" ""18025"" ","Crawford, IN",3,CAGDP2,1,All industry total,Thousands of dollars,129042,138214,147274,144124,144919,156663,154793,152023,146504,173863,175626,181715,181656,185720,190760,191310,205713,210445
" ""18027"" ","Daviess, IN",3,CAGDP2,1,All industry total,Thousands of dollars,634728,637952,699632,715894,751488,840031,912149,919207,894123,926765,1000983,959892,1092697,1076965,1147449,1106924,1189584,1256279
" ""18029"" ","Dearborn, IN",3,CAGDP2,1,All industry total,Thousands of dollars,1260895,1341823,1389815,1448174,1381038,1457888,1424066,1362282,1341518,1430525,1546361,1654756,1445450,1531562,1692300,1705198,1723287,1723364
" ""18031"" ","Decatur, IN",3,CAGDP2,1,All industry total,Thousands of dollars,879896,914074,965381,944244,958705,1021524,1089879,1075631,913828,1148376,1168441,1334206,1407980,1407186,1374251,1451153,1550032,1614745
" ""18033"" ","DeKalb, IN",3,CAGDP2,1,All industry total,Thousands of dollars,1470888,1667283,1715162,1843043,1725941,1727093,1891523,1826128,1561056,1822206,1904611,2045201,2224491,2254606,2399380,2466347,2536683,2675170
" ""18035"" ","Delaware, IN",3,CAGDP2,1,All industry total,Thousands of dollars,3187982,3221725,3344105,3325635,3342424,3471197,3424989,3384106,3175775,3348130,3422242,3567748,3695006,3838331,4003861,4051315,4201414,4344450
" ""18037"" ","Dubois, IN",3,CAGDP2,1,All industry total,Thousands of dollars,1691941,1782430,1857288,1891299,2026449,2130811,2119886,2013848,1864794,2035282,2130287,2162905,2329307,2532758,2720692,2649148,2735108,2799466
" ""18039"" ","Elkhart, IN",3,CAGDP2,1,All industry total,Thousands of dollars,7320810,7874213,8660490,9176376,9774559,10231283,10370255,8923475,7179860,8787597,8669880,9218193,9779291,10594223,11209575,11830119,13240082,13410875
" ""18041"" ","Fayette, IN",3,CAGDP2,1,All industry total,Thousands of dollars,702559,766947,785632,723559,682479,678090,647462,569115,487250,543714,556671,557890,580087,574824,575606,596974,613440,652810
" ""18043"" ","Floyd, IN",3,CAGDP2,1,All industry total,Thousands of dollars,1710039,1768213,1868905,2001312,2104403,2283560,2305552,2318801,2212193,2282926,2209000,2240907,2326798,2475756,2606634,2766888,2793614,2927125
